286	Nach Angaben der katalanischen Behörden gab es letztes Jahr an die 1000 Verletzte, als die Polizei versuchte, das Referendum zu unterbinden. Damals kam es bei mehreren Wahllokalen in der Region zu gewaltsamen Zusammenstößen.	According to Catalan authorities almost 1000 people were injured last year after police tried to stop the vote going ahead at polling stations across the region in violent clashes.	According to the Catalan authorities, there were 1 000 people injured last year when the police tried to stop the referendum and there were violent clashes in various polling stations in the region.	According to the katalanischen authorities, there were more than 1,000 injured last year when police tried to unterbinden the referendum.	0.021084213381634243	-0.014396634518632823	0.035480847900267065	-0.008424477405434061	-0.008131463356498614	-0.00029301404893544714
953	Herr McDonnell sagte, er sei entschlossen, die Macht von "gesichtslosen Direktoren" und "Profitmachern" bei Versorgungsunternehmen zurückzugewinnen.	Mr McDonnell said he was determined to claw back power from 'faceless directors' and 'profiteers' at utility firms.	Mr McDonnell said he was determined to regain the power of 'faceless directors' and 'profiteers' in utilities.	Mr. McDonnell said he was determined to regain the power of "recalcitrant Direktoren" and "profit macho" at supply companies.	0.007299482241229782	-0.026972134611462195	0.03427161685269198	0.006124470678479099	-0.0063298191305918294	0.012454289809070929
1393	Insgesamt betrug das Umsatzwachstum in Pubs und Restaurants, einschließlich der Neueröffnungen, 2,7 Prozent im Juli, was die langsame Einführung neuer Marken wiederspiegelt.	Total sales growth across pub and restaurants, including new openings, was 2.7 per cent in July, reflecting the slow down in brand roll-outs.	Overall sales growth in pubs and restaurants, including new openings, was 2.7% in July, reflecting the slow introduction of new brands.	Overall, resätzen in Pubs and restaurants, including new stores, were 2.7 percent in July, which reflected the long-lived introduction of new brands.	0.0066270259245939656	-0.027254640565672617	0.03388166649026658	0.011457136388145273	-0.007894278679643207	0.01935141506778848
67	Sainsbury's hat Argos-Outlets in Hunderten von Geschäften platziert und auch eine Reihe von Habitats eingeführt, seit es beide Ketten vor zwei Jahren gekauft hat, was angeblich den Lebensmittelverkauf gestärkt und die Akquisitionen profitabler gemacht hat.	Sainsbury's has been putting Argos outlets in hundreds of stores and has also introduced a number of Habitats since it bought both chains two years ago, which it says has bolstered grocery sales and made the acquisitions more profitable.	Sainbury's has placed Argos Outlets in hundreds of stores and also introduced a number of habitats since it bought both chains two years ago, which allegedly strengthened food sales and made acquisitions more profitable.	Sainsbury's has placed Argos-style Outlets in hundreds of shops and also introduced a number of Habits since it bought both chains two years ago, which reportedly strengthened the food verkauf and made actionless.	0.006042956842890135	-0.027362774893077813	0.03340573173596795	0.01810975113778568	0.007571073593837241	0.010538677543948438
1421	Vier echte Mütter tanzen in einer Heuscheune inmitten von Kühen zu einer Nummer mit folgendem Songtext enthält: "Ja, ich melke mich, aber du siehst keinen Schwanz" und "Falls du nicht bemerkt hast, dass es keine Euter sind, es sind meine Brüste."	Four real mothers dance in a hay-filled barn of cows to a track that includes lyrics like: "Yes, I milk myself, but you don't see no tail" and "In case you hadn't noticed these are not udders, they're my boobs."	Four real mothers dance in a hayloft in the middle of cows to a number with the following lyrics: "Yes, I melt me, but you do not see a tail" and "If you have not noticed that it is not a Euter, it's my breasts".	Four real mothers dance in an Heuuranium garden overlooking Küstings to a number containing folgenous Songlines: "Yes, I melted me, but you don't sicken a crab" and "If you don't realize it's not eternity, it's my brothers."	-0.004081321642289026	-0.03676322231606122	0.03268190067377219	-0.005617452101056131	-0.007772555142267379	0.002155103041211248
1447	Die Anzahl der inhaftierten Kinder mit Migrationshintergrund stieg an, obwohl die monatlichen Grenzüberschreitungen relativ unverändert geblieben sind, zum Teil, weil die harte Rhetorik und Politik der Trump-Regierung es schwieriger machte, Sponsoren für Kinder zu finden.	The number of detained migrant children has spiked even though monthly border crossings have remained relatively unchanged, in part because harsh rhetoric and policies introduced by the Trump administration have made it harder to place children with sponsors.	The number of children imprisoned with a migrant background increased, though monthly crossings remained relatively unchanged, partly because the Trump administration ’ s hard rhetoric and policies made it more difficult to find sponsors for children.	The number of jailed children with Migrationshintergrund rose, although monthly Grenzübertritte have remained relatively unchanged, for the part because the tough rhetoric and policy of the Trump-led government made it more difficult to find sponsors for children.	0.016734635890081506	-0.01508703837507852	0.03182167426516003	-0.010657529150343237	-0.013394430236601806	0.0027369010862585696
606	Marinestützpunkte vom Titicacasee bis zum Amazonas stehen unter dem Motto: „Das Meer gehört von Rechtswegen uns.	Naval bases from Lake Titicaca to the Amazon are daubed with the motto: "The sea is ours by right.	Marine bases from the Titicaca Lake to the Amazon stand under the motto: “The sea belongs to us from legal grounds.	Marine sites from the Titicacasee to the Amazon are under the theme: "The sea is part of law of us.	0.004227075712762485	-0.026946619521581283	0.031173695234343768	-0.008718323211105883	-0.0029143925761943024	-0.0058039306349115805
937	English und Bough beginnen ihre Odyssee der farbenprächtigen Highjinks: Als Kellner verkleidet, entzünden sie ein französisches Flash-Restaurant; sie schaffen Chaos, indem sie sich an Bord von Voltas Luxusyacht schmuggeln; und English löst reine Anarchie aus, als er versucht, sich mit einem Virtual Reality-Headset mit dem Inneren von Voltas Haus vertraut zu machen.	English and Bough begin their odyssey of farcical high-jinks: disguised as waiters, they set fire to a flash French restaurant; they create mayhem smuggling themselves aboard Volta's luxury yacht; and English triggers pure anarchy as he attempts to use a Virtual Reality headset to familiarise himself with the interior of Volta's house.	English and Bough begin their odyssey of the colorful Highjinks: as a waiter they ignited a French Flash restaurant; they create chaos by smuggling on board Voltas luxury yachts; and English triggers pure anarchy when he tries to familiarise himself with a virtual reality headset with the interior of Voltas house.	English and Bough begin their Odyssee of farbenprächtige Highjinks: as Kellner reintroduced, they lighting up a French Flash-style restaurant; they create chaos by smuggled themselves at ease of Voltas's luxury yacht; and English causes pure anarchy when trying to get away with a Virtual Reality-Headset with the interior of Voltas' house.	-0.0030777868678768527	-0.033934831394802245	0.030857044526925392	0.002014220770973907	-0.010242344760676758	0.012256565531650665
877	Ab November wird Kit eine Neuauflage von Sam Shepards True West spielen, das die Geschichte eines Filmproduzenten und eines Räubers, seines Bruders, behandelt.	From November Kit will star in a revival of Sam Shepard's True West which is the story of a film producer and his brother, who is a robber.	In November, kit will play a new version of Sam Shepard's True West, which deals with the story of a film producer and a robber, his brother.	Beginning in November, Kit will play a remake of Sam Shepards' True West, which concerns the story of a movie producer and a robbery victim, his brother.	0.021594859181817583	-0.009113168041039899	0.03070802722285748	0.0022339837856790723	-0.010281121851683395	0.012515105637362467
647	Stilbeobachter sagen voraus, dass die riesigen Hüte ihren Weg in die Hauptstraßen in Ihrer Nähe bahnen könnten.	Style watchers predict that the enormous bonnets could be making their way to high streets near you.	Style watchers predict that the enormous Hüte could take their way into the main roads near you.	Stilters say the huge hides could make their way into the main roads in your area.	0.00899651436827753	-0.021495936875460586	0.030492451243738117	0.0017604302781606407	-0.009818811766038493	0.011579242044199134
337	Die Proteste spiegeln die Spaltung eines Besuchers wider, der von einigen deutschen Türken als Held gefeiert und von anderen als Autokrat beschimpft wird.	The dueling protests reflect the divisiveness of a visitor hailed as a hero by some German Turks and reviled as an autocrat by others.	The protests reflect the split of a visitor, celebrated by some German Turks as a hero and beaten by others as an autocrat.	The protests reflect the split of a visiting German who is hailed as a hero and denounced by some as a Autokraten.	0.015076368147056485	-0.015090023086209214	0.0301663912332657	-0.0005983974177397045	-0.005366028304344184	0.004767630886604479
403	Luftaufnahmen, die von der Katastrophenagentur veröffentlicht wurden, zeigten viele zerstörte Gebäude und Geschäfte, verdrehte und eingestürzte Brücken und eine von Wasser umgebene Moschee.	Aerial photographs released by the disaster agency showed many buildings and shops destroyed, bridges twisted and collapsed and a mosque surrounded by water.	Air photographs published by the disaster agency showed many destroyed buildings and shops, twisted and blown bridges and a mosque surrounded by water.	Air footage released by the disaster agency showed many destroyed buildings and shops, disconnecting and one-stories bridges and a town's water main.	0.017802942927623633	-0.011765698760513033	0.029568641688136665	0.010064891192506309	0.0006759443894424066	0.009388946803063902
1242	Der NTS, der für die Betreuung von mehr als 270 historischen Gebäuden, 38 wichtigen Gärten und 76.000 Hektar Land rund um das Land verantwortlich ist, nimmt die Fledermäuse sehr ernst.	The NTS, which is responsible for the care of more than 270 historical buildings, 38 important gardens and 76,000 hectares of land around the country, takes bats very seriously.	The NTS, which is responsible for the care of more than 270 historic buildings, 38 important gardens and 76,000 hectares of land around the country, takes the bats very seriously.	The NTS, responsible for managing more than 270 historic buildings, 38 key gardens and 74,000 acres of land around the country, said the Fledermäuse are very important.	0.028700532164229742	-0.0007877247846224122	0.029488256948852154	0.042165696708345024	-0.0017455350678758919	0.043911231776220916
1526	Das sind eine Menge Wenns. Und ich will damit nicht sagen, dass Mr. Trumps Sturz unvermeidlich ist – und auch nicht die seiner Äquivalente in Europa.	That is a lot of ifs, and I do not mean to suggest that Mr. Trump's fall is inevitable - nor that of his equivalents in Europe.	These are a lot of ifs, and I do not want to say that Mr Trump ’ s fall is inevitable – nor that of his equivalents in Europe.	These are a lot of wishful thinking. and I don't want to say that Mr. Trumps fall is inevitable - and not that of his Ägivants in Europe.	0.014435283856407466	-0.014989950965528465	0.02942523482193593	0.01506697541218216	-0.005870723740905248	0.020937699153087408
494	„Ich bin heute gekommen, um über die Zukunft des Landes abzustimmen. Es ist eine Entscheidung für die jungen Menschen in Mazedonien, damit sie frei unter dem Dach der Europäischen Union leben können, denn das bedeutet ein Leben in mehr Sicherheit für uns alle“, sagte Olivera Georgijevska, 79, in Skopje.	"I came today to vote for the future of the country, for young people in Macedonia so they can be live freely under the umbrella of the European Union because it means safer lives for all of us," said Olivera Georgijevska, 79, in Skopje.	“I came to vote today to vote on the future of the country; it is a decision for the young people of Macedonia to live freely under the umbrella of the European Union, because that means a life of greater security for all of us, ” said Olivera Georgieva, 79, in Skopje.	"I came here today to vote on the future of the country."	0.012796725617882032	-0.0163649472202394	0.029161672838121433	0.008377123221777083	0.0027923311595827727	0.00558479206219431
1184	Der Däne debütierte 1997 im Spiel in Valderrama, wo eine von Seve Ballesteros trainierte Mannschaft einen Vorsprung von fünf Punkten gegenüber den Amerikanern hatte, aber nur knapp über die Ziellinie gelangte und mit einem hauchdünnen Vorsprung von 14 ½ zu 13 ½ gewann.	The Dane made his debut in the 1997 match at Valderrama, where a side captained by Seve Ballesteros held a five-point advantage over the Americans but only just got over the finishing line with their noses in front by the narrowest of margins, winning 14½-13½.	The Dane debut was in Valderama in 1997, where a team trained by Seve Ballesteros had a lead of five points towards the Americans, but only barely reached the finishing line and won 13 <unk> with an immense lead of 14 <unk>.	The Däne debunked in the game in Valderrama in 1997, where a team led by Seve Ballesteros had a lead of five points over the Americans but only came close to the Zips and won by a haul-out of 14 ½ ½ to 13 ½.	-0.0023900638025651233	-0.03151699248851969	0.029126928685954567	-0.021948564198936538	-0.018430271124067588	-0.00351829307486895
1605	2016: Ein schwaches Beben erschütterte die Pidie Jaya Regentschaft in Aceh und verursachte Verwüstung sowie Panik, da die Menschen an die Zerstörungen des tödlichen Bebens und Tsunamis vom Jahre 2004 erinnert wurden.	2016: A shallow quake hit the Pidie Jaya regency in Aceh, causing destruction and panic as people were reminded by the devastation of the deadly 2004 quake and tsunami.	In 2016, a weak quake shook the PiS ’ s Jaya regency in Aceh and caused devastation and panic, as people were reminded of the devastation of the deadly earthquake and tsunamis of 2004.	2016: A swastika rocked the Piaya Jaya regale in Aceh province and caused Verwüstung and panic, with people erinnert to the damage from the deadly impact of the deadly earthquake and tsunami of 2004.	0.021918003523907714	-0.0069359357614757755	0.02885393928538349	-0.005523155234122612	-0.016886392201918454	0.011363236967795842
1472	UN-Diplomaten sagten, eine kürzliche zwischen Russland und der Türkei geschlossene Vereinbarung über die Einrichtung einer Pufferzone in der letzten wichtigen Rebellenhochburg Idlib schaffe die Möglichkeit, politische Gespräche voranzutreiben.	UN diplomats say a recent agreement between Russia and Turkey to set up a buffer zone in the last major rebel stronghold of Idlib has created an opportunity to press ahead with political talks.	UN diplomats said that a recent agreement between Russia and Turkey on the establishment of a buffer zone in the last major rebel stronghold of Idlib could advance political talks.	U.N. officials said a shorter agreement between Russia and Turkey on setting up a puffer zone in the last key rebel town of Idlib creates the opportunity to pursue political talks.	0.026345820626453076	-0.0022953735113517837	0.02864119413780486	0.017345107542766414	-0.006761387448150913	0.024106494990917327
851	West bekam Unterstützung vom Chef der konservativen Gruppe TPUSA, Candace Turner, der twitterte: „Dies ist für einen der mutigsten Geister: DANKE, DASS DU DICH DER MAFIA WIDERSETZT HAST."	West got backing from head of conservative group TPUSA, Candace Turner who tweeted: "To one of the most courageous spirits: THANK YOU FOR STANDING UP TO THE MOB."	West received support from the leader of the conservative group TPUSA, Candace Turner, the bitterness: “This is for one of the most courageous spirits: THANK YOU, THAT DU DIACH OF MAFIA WILL HART. ”	West got support from the head of the conservative group TPUSA, Candace Turner, who eted, "This is for one of the most musty Geister: DANKE, DASS DICH DER MAFIA WIDERSETT HAST."	-0.01449614335385263	-0.04300545189313709	0.02850930853928446	0.001053575352948144	-0.009176819937444236	0.01023039529039238
785	Genügend Schlaf von guter Qualität zu haben, sollte die "Geheimwaffe" eines Studenten sein, um Stress, Erschöpfung und Angst zu bekämpfen, sagte er - auch um nicht zuzunehmen, da Schlafentzug das Gehirn in den Hungermodus versetzt und es ständig hungrig macht.	Ensuring you have enough sleep, of a good quality, should be a student's 'secret weapon' to combat stress, exhaustion and anxiety, he said - even to avoid putting on weight, as sleep deprivation puts the brain into starvation mode, making them constantly hungry.	Enough sleep of good quality should be a student's "secret weapon" to fight stress, exhaustion, and fear, he said - also to not accept sleep deprivation, because sleep takes the brain into starvation mode and makes it constantly hungry.	Genetic sleep of good quality should be the "secret weapon" of a student's ability to fight stress, envy and fear, he said - even to not give up, since sleep loss leads the brain to the hunger motors and makes it constantly hungry.	0.015222287941526247	-0.013164366540749484	0.02838665448227573	-0.006231831957585143	-0.01621002191890142	0.009978189961316275
1351	Frau May sagte: „Letztes Jahr sagte ich, dass ich meine Premierschaft der Wiederauflebung des britischen Traums widme – das Leben sollte für jede neue Generation besser sein.	Mrs May said: "Last year I said I would dedicate my premiership to restoring the British dream - that life should be better for each new generation.	Mrs May said: ‘ Last year I said that I dedicate my premiership to the revival of the British dream – life should be better for every new generation.	Ms May said: "Last year I said that I was widowed to the Wiederaufstieg of the British Traums - life should be better for any new generation.	0.018854339536403586	-0.009447876307532965	0.02830221584393655	0.006377800237636677	0.005586856602782575	0.0007909436348541021
128	Über 1000 Menschen wurden getötet, und Zehntausende wurden aus ihren Häusern vertrieben, als sich christliche und muslimische Banden Straßenkämpfe mit Macheten, Pfeil und Bogen und anderen primitiven Waffen lieferten.	More than 1,000 people were killed and tens of thousands dislocated from their homes as Christian and Muslim gangs battled on the streets, using machetes, bows and arrows, and other crude weapons.	More than 1000 people were killed, and tens of thousands were driven out of their homes when Christian and Muslim gangs had street battles with machetes, arrows and bows, and other primitive weapons.	Over 1,000 people were killed, and millions were driven from their homes when Christian and Muslim gangs engaged in street fighting with machetes, squares and Bogen and other primitives.	0.003283717258540264	-0.02401645219912041	0.027300169457660672	-0.006005779524201671	-0.007007576351313105	0.0010017968271114341
1917	Sie fuhr fort: „Mir half einst eine Frau, in der Exekutive, die mir erzählte, dass sie auch weinte, wenn sie wütend wurde. Aber sie entwickelte eine Technik, bei der sie jedesmal, wenn sie wütend wurde und zu weinen anfing, zu der Person, mit der sie sprach, folgendes sagte: „Sie mögen denken, dass ich traurig bin, weil ich weine.	She continued, "I was greatly helped by a woman who was an executive someplace, who said she also cried when she got angry, but developed a technique which meant that when she got angry and started to cry, she'd say to the person she was talking to, "You may think I am sad because I am crying.	She continued: “I once helped a woman, in the executive, who told me that she was crying when she was angry, but she developed a technique in which she always started to cry when she was angry and started to cry, to the person with whom she spoke said:“ You may think that I am sad because I am crying.	She continued: "I once helped a woman, in the Exekutive, who told me that she was even crying when she became angry." But she developed a technology where she was jealous when she became angry and started crying, to the person with whom she was talking, folding, "They may think I'm sad because I wanna be sad because I wanna cry.	0.014171190096163855	-0.012807923353662432	0.026979113449826286	-0.004910440789444692	-0.03070314607635538	0.02579270528691069
211	Starker Regen könnte dazu führen, dass Schluchten zu tobenden Flüssen werden und Gewitter lokal böige Winde und wehenden Staub bringen könnten.	Heavy rain could cause canyons to become raging rivers and thunderstorms will bring locally gusty winds and blowing dust.	Starker rainfall could lead to gorges becoming raging rivers and thunderstorms that could bring local winds and thunderstorms.	Starker rain could lead to Schluchten becoming tobuted flakes and storms could bring local winds and dust.	-0.001599094044259175	-0.02812344056754057	0.026524346523281395	-0.005689765979838057	-0.00855421805616885	0.0028644520763307924
1936	„Man könnte meinen, ich hätte einen Nervenzusammenbruch“, erinnert sich Schroeder daran, wie die Presse auf sie reagierte.	"You would have thought I'd had a nervous breakdown," recalled Ms. Schroeder about how the press reacted to her.	“One might think I had a nervous breakdown, ” Schroeder remembers how the press reacted to it.	"You could think I had a nerve problem," Schroeder recalled how the press reaction to her.	0.013199257169844714	-0.013067895523889206	0.02626715269373392	0.002851267001517499	-0.005427190805320947	0.008278457806838446
171	Vielleicht würde der falsche Cromwell für die Taten seines Vorfahren Thomas im vorigen Jahrhundert geopfert.	Perhaps the wrong Cromwell would be sacrificed for the actions of his ancestor Thomas in the previous century.	Perhaps the wrong Cromwell would be sacrificed to the actions of his ancestor Thomas in the last century.	Perhaps the wrong Cromwell would be geopolitical for the actions of his ancestors Thomas in the vorigen century.	0.01811499768930247	-0.008103036678292597	0.026218034367595067	0.016028064332459735	0.007765302337794822	0.008262761994664913
1265	Ronaldos Anwälte bereiten wegen der Behauptungen eine Klage gegen das Magazin „Der Spiegel“ vor; laut Reuters sprachen Sie von „einer unzulässigen Berichterstattung über Verdächtigungen im Bereich der Privatsphäre“.	Ronaldo's lawyers are preparing to sue Der Spiegel over the allegations, which they have called "an inadmissible reporting of suspicions in the area of privacy," according to Reuters.	Ronaldo ’ s lawyers have filed a lawsuit against the magazine “Der Spiegel ” for claims; according to Reuters, you referred to“ an inadmissible reporting of suspicions in the area of privacy. ”	Ronala's lawyers are preparing a lawsuit against the magazine over the claims; according to Reuters, they were "an unjustified coverage of allegations in the field of privacy."	0.01213714536606858	-0.013854161275546062	0.025991306641614642	-0.0008508271298097725	-0.01237561402513876	0.011524786895328987
786	Raymond So, ein 19-jähriger Kalifornier, der chemische und physikalische Biologie studiert, half Professor Czeisler bei der Gestaltung des Kurses, nachdem er letztes Jahr in seinem ersten Jahr in Harvard eine seiner Klassen besucht hatte.	Raymond So, a 19-year-old Californian studying chemical and physical biology, helped Professor Czeisler design the course, having taken one of his classes last year during his first year at Harvard.	Raymond Thus, a 19-year-old Californian who studied chemical and physical biology, Professor Czisler helped design the course after visiting one of his classes last year in Harvard.	Raymond So, a 19-year-old Kalifornian who studies chemical and physiology, helped Professor Czeisler in the design of the course after he attended one of his classes last year in Harvard.	0.026656821819301513	0.0007817272196604108	0.025875094599641102	0.00967090663864667	0.005519759478609387	0.004151147160037283
64	Darüber hinaus testet der Parfümhändler Fragrance Shop Konzessionen in zwei Sainsburys Geschäften, von denen das erste letzte Woche in Croydon, Süd-London, eröffnet wurde, während ein zweites Ende dieses Jahres in Selly Oak, Birmingham, eröffnet wird.	In addition, perfume retailer the Fragrance Shop will be testing out concessions in two Sainsbury's stores, the first of which opened in Croydon, south London, last week while a second opens in Selly Oak, Birmingham, later this year.	In addition, the perfume dealer Fragrance Shop is testing concessions in two sainburys shops, of which the first week was opened in Croydon, South London, while a second end of this year is opened in Selly Oak, Birmingham.	Across the country, the Parfümerie Fragrance Shop is testing Konzessionen in two Sainsburys shops, of which the first opened last week in Croydon, Süd-London, while a second is being opened in Selly Oak, Birmingham.	0.033066561002854655	0.0072852600823338776	0.025781300920520778	-0.004153177261706276	-0.008731827603263298	0.004578650341557022
813	Geiger entwickelte eine Methode zum Erkennen und Messen von Radioaktivität, eine Erfindung, die schließlich das als Geigerzähler bekannte Gerät hervorbrachte.	Geiger developed a method for detecting and measuring radioactivity, an invention that eventually led to the device known as the Geiger Counter.	Geiger developed a method for detecting and measuring radioactivity, an invention that finally brought the device known as Geiger meters.	Geiger developed a method to measure and mapped out radiation, a invention that eventually produced the nation's Geizville device.	0.01795921306848669	-0.007744014570825186	0.025703227639311876	0.01847250454689231	-0.005601235548951422	0.024073740095843732
